"","new.ID","Latitude","Longitude","groups","nitrogen","sand","cec","soc","phh2o","silt"
"665","NEF_GloFung-its1_100_2022",4.8669,-75.25,45,543,488,307,956,56,275
"666","NEF_GloFung-its1_101_2022",-25.1008,-47.9275,46,485,213,251,727,48,401
"667","NEF_GloFung-its1_102_2022",-23.3167,-45.0836,42,383,499,174,507,49,203
"661.1","NEF_GloFung-its1_96_2022",-22.3978,-44.6706,42,611,384,225,651,51,282
"669","NEF_GloFung-its1_103_2022",6.705,-75.4667,47,523,328,241,976,54,332
"670","NEF_GloFung-its1_104_2022",-14.7919,-47.5569,48,160,269,106,204,53,286
"671","NEF_GloFung-its1_105_2022",-23.9186,-64.9344,49,186,349,208,478,60,372
"672","NEF_GloFung-its1_106_2022",16.1783,-61.7317,36,691,291,256,819,58,276
"673","NEF_GloFung-its1_107_2022",19.9583,-89.1725,50,389,317,313,475,72,228
"674","NEF_GloFung-its1_108_2022",20.1958,-87.4775,51,835,607,336,1093,72,180
"675","NEF_GloFung-its1_109_2022",-28.8781,-66.2608,15,100,550,174,106,68,277
"677","NEF_GloFung-its1_111_2022",-29.9697,-67.0914,52,83,621,158,100,79,251
"678","NEF_GloFung-its1_112_2022",10.2211,-84.5992,20,784,353,214,769,53,344
"679","NEF_GloFung-its1_113_2022",11.2842,-74.0114,53,386,349,242,432,66,298
"680","NEF_GloFung-its1_114_2022",-3.7739,-70.3636,40,383,248,193,486,44,415
"658.1","NEF_GloFung-its1_93_2022",-8.4558,-39.1928,39,133,568,225,107,66,235
"682","NEF_GloFung-its1_115_2022",-13.5606,-47.4806,19,186,414,110,332,52,200
"683","NEF_GloFung-its1_116_2022",-4.1231,-69.9481,40,373,257,182,485,45,476
"684","NEF_GloFung-its1_117_2022",5.0964,-73.79,54,500,282,280,707,59,382
"635.1","NEF_GloFung-its1_70_2022",-15.81,-48.8522,18,210,424,112,445,52,186
"686","NEF_GloFung-its1_118_2022",-23.435,-45.2167,42,342,480,200,456,49,217
"688","NEF_GloFung-its1_120_2022",21.21,-87.1933,51,897,440,289,1013,73,230
"689","NEF_GloFung-its1_121_2022",18.3167,-65.8167,56,583,60,260,763,47,318
"690","NEF_GloFung-its1_122_2022",5.4356,-60.0881,57,290,399,146,437,47,314
"709","NEF_GloFung-its1_141_2021",-18.17,-63.52,26,276,497,157,447,57,208
"710","NEF_GloFung-its1_142_2021",-17.27,-64.38,26,329,293,161,518,54,431
"711","NEF_GloFung-its1_143_2021",-18.18,-63.58,26,346,489,188,568,55,221
"712","NEF_GloFung-its1_144_2021",-17.66,-66.42,27,266,404,225,287,69,319
"713","NEF_GloFung-its1_145_2021",-17.67,-66.75,27,300,455,229,296,64,340
"714","NEF_GloFung-its1_146_2021",-17.58,-66.34,27,210,474,189,193,73,309
"715","NEF_GloFung-its1_147_2021",-17,-65.64,62,563,189,199,834,55,468
"716","NEF_GloFung-its1_148_2021",-16.98,-65.41,62,480,98,198,693,53,534
"717","NEF_GloFung-its1_149_2021",15.72,-96.41,25,291,590,213,280,63,238
"718","NEF_GloFung-its1_150_2021",15.68,-96.47,25,252,569,219,277,67,244
"719","NEF_GloFung-its1_151_2021",15.93,-95.78,25,167,605,164,206,68,237
"720","NEF_GloFung-its1_152_2021",16.11,-95.32,63,261,615,180,270,65,196
"721","NEF_GloFung-its1_153_2021",16.6,-95.02,63,160,571,173,179,64,232
"722","NEF_GloFung-its1_154_2021",16.55,-93.88,64,180,533,194,197,65,243
"723","NEF_GloFung-its1_155_2021",16.1,-91.69,24,616,404,206,730,53,243
"724","NEF_GloFung-its1_156_2021",16.25,-90.83,24,508,355,196,456,61,291
"725","NEF_GloFung-its1_157_2021",16.15,-90.89,24,491,362,194,556,59,285
"726","NEF_GloFung-its1_158_2021",16.16,-91.31,24,453,378,227,435,59,264
"727","NEF_GloFung-its1_159_2021",19.29,-99.19,23,265,454,271,310,62,294
"728","NEF_GloFung-its1_160_2021",19.28,-99.37,23,375,514,266,507,62,286
"728.1","NEF_GloFung-its1_160_2021",19.28,-99.37,23,375,514,266,507,62,286
"730","NEF_GloFung-its1_161_2021",19,-99.1,23,451,446,274,444,60,302
"731","NEF_GloFung-its1_162_2021",18.32,-65.82,56,660,128,287,847,51,301
"732","NEF_GloFung-its1_163_2021",-15.52,-47.53,48,170,284,111,389,53,334
"733","NEF_GloFung-its1_164_2021",-13.64,-47.48,19,176,442,111,387,50,246
"734","NEF_GloFung-its1_165_2021",-14.15,-47.82,19,178,393,141,296,54,275
"735","NEF_GloFung-its1_166_2021",-15.81,-48.85,18,214,434,107,437,53,202
"738","NEF_GloFung-its1_169_2021",24.4,-99.92,65,294,452,179,361,75,286
"739","NEF_GloFung-its1_170_2021",24.52,-99.98,65,433,420,205,685,68,266
"740","NEF_GloFung-its1_171_2021",24.75,-100.03,65,194,381,165,250,79,307
"742","NEF_GloFung-its1_173_2021",24.73,-100.11,65,297,449,148,357,71,288
"743","NEF_GloFung-its1_174_2021",25.25,-100.93,17,364,369,181,460,71,292
"744","NEF_GloFung-its1_175_2021",25.25,-100.85,17,318,389,215,417,71,275
"745","NEF_GloFung-its1_176_2021",25.25,-100.91,17,366,307,223,493,73,278
"747","NEF_GloFung-its1_178_2021",25.22,-100.39,17,500,421,226,692,67,292
"748","NEF_GloFung-its1_179_2021",20.2,-87.48,51,807,610,350,1054,72,192
"749","NEF_GloFung-its1_180_2021",19.96,-89.17,50,354,320,327,435,73,238
"750","NEF_GloFung-its1_181_2021",20.86,-90.15,66,605,392,324,827,78,337
"751","NEF_GloFung-its1_182_2021",20.94,-90.37,66,324,642,282,583,82,161
"752","NEF_GloFung-its1_183_2021",9.86,-82.95,67,716,273,253,1292,54,378
"753","NEF_GloFung-its1_184_2021",10.22,-84.6,20,778,348,198,773,53,356
"754","NEF_GloFung-its1_185_2021",9.56,-83.71,67,570,358,253,1034,51,372
"755","NEF_GloFung-its1_186_2021",-27.22,-65.63,68,277,377,201,388,57,432
"756","NEF_GloFung-its1_187_2021",-26.77,-65.33,68,276,332,191,474,57,440
"757","NEF_GloFung-its1_188_2021",-23.92,-64.93,49,219,334,207,455,59,368
"758","NEF_GloFung-its1_189_2021",-27.32,-65.91,68,261,342,198,630,63,401
"759","NEF_GloFung-its1_190_2021",-30.21,-67.31,52,67,599,160,79,77,231
"760","NEF_GloFung-its1_191_2021",-30.21,-67.29,52,82,626,158,71,78,226
"761","NEF_GloFung-its1_192_2021",-30.65,-65.6,69,97,457,181,111,72,355
"762","NEF_GloFung-its1_193_2021",-30.63,-65.59,69,90,466,190,101,75,362
"763","NEF_GloFung-its1_194_2021",-30.12,-66.63,52,74,465,183,111,76,317
"764","NEF_GloFung-its1_195_2021",-30.9,-65.01,69,221,425,174,285,65,355
"753.1","NEF_GloFung-its1_184_2021",10.22,-84.6,20,778,348,198,773,53,356
"754.1","NEF_GloFung-its1_185_2021",9.56,-83.71,67,570,358,253,1034,51,372
"767","NEF_GloFung-its1_196_2021",4.94,-52.3,11,0,0,0,0,0,0
"752.1","NEF_GloFung-its1_183_2021",9.86,-82.95,67,716,273,253,1292,54,378
"771","NEF_GloFung-its1_199_2021",3.32,-76.62,70,473,333,248,736,52,266
"772","NEF_GloFung-its1_200_2021",3.91,-77.35,70,0,0,0,0,0,0
"773","NEF_GloFung-its1_201_2021",3.29,-76.63,70,513,394,325,1034,53,272
"774","NEF_GloFung-its1_202_2021",6.73,-75.49,47,524,323,246,939,54,365
"789","NEF_GloFung-its1_217_2021",4.57,-52.19,11,379,309,191,608,46,344
"790","NEF_GloFung-its1_218_2021",4.55,-52.21,11,422,341,169,593,46,345
"791","NEF_GloFung-its1_219_2021",4.56,-52.2,11,407,326,185,550,48,334
"793","NEF_GloFung-its1_221_2021",22.2,-102.6,14,261,478,263,333,61,265
"794","NEF_GloFung-its1_222_2021",17.17,-96.64,9,465,486,220,779,50,278
"795","NEF_GloFung-its1_223_2021",19.17,-97.3,72,446,514,183,622,55,311
"796","NEF_GloFung-its1_224_2021",8.76,-82.27,13,567,366,191,774,52,331
"797","NEF_GloFung-its1_225_2021",8.76,-82.24,13,747,376,204,920,52,290
"798","NEF_GloFung-its1_226_2021",8.75,-82.24,13,536,319,235,731,53,292
"799","NEF_GloFung-its1_227_2021",8.66,-82.22,13,517,345,167,566,51,320
"800","NEF_GloFung-its1_228_2021",8.68,-82.21,13,640,343,149,516,51,311
"801","NEF_GloFung-its1_229_2021",8.49,-82.43,13,348,338,163,424,53,345
"802","NEF_GloFung-its1_230_2021",8.76,-82.22,13,680,382,225,768,54,342
"804","NEF_GloFung-its1_232_2021",9.49,-75.42,73,378,337,237,480,61,327
"805","NEF_GloFung-its1_233_2021",9.49,-75.46,73,374,325,193,494,60,364
"806","NEF_GloFung-its1_234_2021",8.27,-75.2,73,0,0,0,0,0,0
"807","NEF_GloFung-its1_235_2021",8.28,-75.12,73,318,338,187,378,53,401
"808","NEF_GloFung-its1_236_2021",8.28,-75.13,73,324,318,212,323,54,380
"809","NEF_GloFung-its1_237_2021",13.33,-59.63,74,0,0,0,0,0,0
"810","NEF_GloFung-its1_238_2021",10.5,-84.69,20,654,365,120,391,56,342
"811","NEF_GloFung-its1_239_2021",8.64,-83.72,75,456,339,191,419,54,345
"812","NEF_GloFung-its1_240_2021",-3.83,-73.32,76,0,0,0,0,0,0
"846","NEF_GloFung-its1_269_2021",5.31,-59.92,57,277,415,162,446,53,283
"847","NEF_GloFung-its1_270_2021",5.28,-59.92,57,270,408,155,413,52,298
"848","NEF_GloFung-its1_271_2021",5.3,-59.91,57,244,425,151,380,52,288
"849","NEF_GloFung-its1_272_2021",5.31,-59.93,57,262,410,156,392,52,304
"850","NEF_GloFung-its1_273_2021",5.43,-60.08,57,332,385,147,438,47,335
"851","NEF_GloFung-its1_274_2021",5.44,-60.09,57,321,394,161,433,49,305
"852","NEF_GloFung-its1_275_2021",5.44,-60.08,57,287,373,170,425,48,334
"731.1","NEF_GloFung-its1_162_2021",18.32,-65.82,56,660,128,287,847,51,301
"731.2","NEF_GloFung-its1_162_2021",18.32,-65.82,56,660,128,287,847,51,301
"855","NEF_GloFung-its1_276_2021",18.32,-65.73,56,501,175,288,704,50,405
"731.3","NEF_GloFung-its1_162_2021",18.32,-65.82,56,660,128,287,847,51,301
"731.4","NEF_GloFung-its1_162_2021",18.32,-65.82,56,660,128,287,847,51,301
"858","NEF_GloFung-its1_277_2021",21.21,-87.19,51,897,431,280,1065,73,238
"859","NEF_GloFung-its1_278_2021",20.83,-103.85,81,491,472,254,426,60,247
"860","NEF_GloFung-its1_279_2021",20.81,-103.86,81,595,463,251,447,61,249
"861","NEF_GloFung-its1_280_2021",19.62,-101.33,82,337,450,279,490,59,300
"862","NEF_GloFung-its1_281_2021",19.28,-99.36,23,494,505,260,781,59,315
"863","NEF_GloFung-its1_282_2021",19.27,-98.04,72,474,505,242,696,56,358
"864","NEF_GloFung-its1_283_2021",19.85,-97.22,3,417,479,233,562,55,232
"865","NEF_GloFung-its1_284_2021",19.78,-97.1,3,499,355,239,626,53,278
"866","NEF_GloFung-its1_285_2021",20.09,-89.55,50,356,331,325,454,72,200
"867","NEF_GloFung-its1_286_2021",16.09,-91.68,24,615,379,205,759,54,269
"868","NEF_GloFung-its1_287_2021",16.11,-91.68,24,554,426,192,757,55,249
"869","NEF_GloFung-its1_288_2021",18.58,-95.08,83,412,450,170,474,54,276
"870","NEF_GloFung-its1_289_2021",16.81,-91.11,24,459,413,200,544,62,247
"871","NEF_GloFung-its1_290_2021",19.39,-97.7,72,339,537,204,352,67,240
"873","NEF_GloFung-its1_292_2021",19.05,-99.31,23,429,434,254,636,58,326
"875","NEF_GloFung-its1_293_2021",17.62,-92.47,85,529,499,196,535,57,266
"877","NEF_GloFung-its1_294_2021",18.23,-89.8,86,519,350,311,603,74,166
"879","NEF_GloFung-its1_295_2021",17.64,-96.38,9,593,456,217,785,52,285
"881","NEF_GloFung-its1_297_2021",20.96,-98.68,87,681,370,285,756,55,316
"883","NEF_GloFung-its1_298_2021",16.88,-93.45,64,374,399,203,379,58,267
"885","NEF_GloFung-its1_299_2021",15.91,-97.08,25,239,719,197,237,64,185
"887","NEF_GloFung-its1_300_2021",19.13,-98.66,23,416,471,215,631,61,334
"889","NEF_GloFung-its1_301_2021",17.39,-96.46,9,471,441,222,849,51,317
"891","NEF_GloFung-its1_302_2021",17.39,-96.45,9,503,431,209,750,48,315
"893","NEF_GloFung-its1_303_2021",20.48,-98.67,87,370,419,257,349,69,228
"895","NEF_GloFung-its1_304_2021",19.51,-105.05,44,268,551,245,214,66,233
"897","NEF_GloFung-its1_305_2021",20.64,-98.6,87,511,424,282,552,58,297
"899","NEF_GloFung-its1_306_2021",20.16,-98.55,87,340,443,254,337,64,256
"901","NEF_GloFung-its1_307_2021",18.16,-97.3,9,243,478,194,370,76,309
"903","NEF_GloFung-its1_308_2021",17.34,-96.47,9,385,431,219,696,51,285
"905","NEF_GloFung-its1_309_2021",15.8,-96.11,25,213,680,217,287,64,197
"907","NEF_GloFung-its1_310_2021",16.88,-93.46,64,403,406,195,384,58,256
"875.1","NEF_GloFung-its1_293_2021",17.62,-92.47,85,529,499,196,535,57,266
"869.1","NEF_GloFung-its1_288_2021",18.58,-95.08,83,412,450,170,474,54,276
"913","NEF_GloFung-its1_311_2021",19.68,-96.85,3,555,487,284,740,55,350
"915","NEF_GloFung-its1_313_2021",19.67,-100.29,82,499,496,229,825,57,296
"1062","NEF_GloFung-its1_321_2021",14.78,-91,88,446,433,235,645,61,371
"1063","NEF_GloFung-its1_322_2021",14.52,-90.88,88,492,418,228,801,58,377
"1064","NEF_GloFung-its1_323_2021",14.09,-90.62,88,278,297,252,490,63,363
"1065","NEF_GloFung-its1_324_2021",14.05,-90.48,88,297,300,234,409,61,378
"1066","NEF_GloFung-its1_325_2021",13.91,-90.42,88,251,320,217,261,63,370
"1067","NEF_GloFung-its1_326_2021",14.4,-90.47,88,294,335,223,469,59,320
"1068","NEF_GloFung-its1_327_2021",20.26,-87.39,51,0,0,0,0,0,0
"1069","NEF_GloFung-its1_328_2021",20.75,-88.47,50,866,369,292,632,74,208
"1070","NEF_GloFung-its1_329_2021",20.68,-88.57,50,797,356,319,540,72,228
"1071","NEF_GloFung-its1_330_2021",19.08,-91.06,89,0,0,0,0,0,0
"1072","NEF_GloFung-its1_331_2021",19.77,-90.55,89,301,354,289,458,74,219
"1073","NEF_GloFung-its1_332_2021",20.86,-90.14,66,562,384,331,854,79,341
"1074","NEF_GloFung-its1_333_2021",-25.69,-54.43,43,0,0,0,0,0,0
"1075","NEF_GloFung-its1_334_2021",-25.24,-53.96,90,374,153,151,483,55,346
"1076","NEF_GloFung-its1_335_2021",-25.16,-53.84,90,373,183,167,488,54,336
"1077","NEF_GloFung-its1_336_2021",-25.08,-53.19,90,393,147,208,546,52,310
"1078","NEF_GloFung-its1_337_2021",-25.47,-50.4,91,336,293,241,559,50,374
"1079","NEF_GloFung-its1_338_2021",-25.47,-49.7,91,352,252,205,602,51,317
"1080","NEF_GloFung-its1_339_2021",-25.67,-48.45,46,0,0,0,0,0,0
"1081","NEF_GloFung-its1_340_2021",-25.37,-48.87,46,430,288,218,668,47,306
"1082","NEF_GloFung-its1_341_2021",-24.6,-47.88,46,454,483,260,551,50,217
"1083","NEF_GloFung-its1_342_2021",-24.25,-46.92,92,414,413,253,586,49,224
"1084","NEF_GloFung-its1_343_2021",-22.39,-44.76,42,499,509,193,534,50,186
"1085","NEF_GloFung-its1_344_2021",-22.36,-44.74,42,637,451,221,1041,49,235
"1086","NEF_GloFung-its1_345_2021",-22.4,-44.67,42,640,398,223,710,51,287
"1087","NEF_GloFung-its1_346_2021",-22.6,-43.56,93,369,387,152,426,52,331
"1088","NEF_GloFung-its1_347_2021",-22.64,-42.47,93,247,510,176,370,56,201
"1089","NEF_GloFung-its1_348_2021",-22.1,-41.44,94,372,364,265,455,57,332
"1090","NEF_GloFung-its1_349_2021",-22.13,-41.35,94,381,368,253,542,59,339
"1091","NEF_GloFung-its1_350_2021",-22.09,-41.45,94,358,331,269,486,57,317
"1092","NEF_GloFung-its1_351_2021",-21.79,-41.44,94,292,492,189,456,55,180
"1093","NEF_GloFung-its1_352_2021",-21.2,-41.29,94,292,486,183,383,58,214
"1094","NEF_GloFung-its1_353_2021",-20.69,-40.73,95,298,445,201,469,56,256
"1095","NEF_GloFung-its1_354_2021",-19.66,-39.89,96,596,300,252,674,56,234
"1096","NEF_GloFung-its1_355_2021",-19,-40.01,96,333,469,149,413,53,207
"1097","NEF_GloFung-its1_356_2021",-18.1,-39.89,38,359,464,164,496,52,219
"1098","NEF_GloFung-its1_357_2021",-16.99,-39.57,38,291,457,180,460,54,241
"1099","NEF_GloFung-its1_358_2021",-15.88,-39.53,97,320,476,179,554,56,226
"1100","NEF_GloFung-its1_359_2021",-14.43,-39.05,98,324,375,172,391,51,273
"1101","NEF_GloFung-its1_360_2021",-14.16,-39,98,277,320,256,814,50,369
"1102","NEF_GloFung-its1_361_2021",-13.69,-39.06,99,0,0,0,0,0,0
"1103","NEF_GloFung-its1_362_2021",-12.8,-39.2,99,302,486,257,503,58,236
"1104","NEF_GloFung-its1_363_2021",-11.77,-37.73,41,211,492,172,346,53,220
"1105","NEF_GloFung-its1_364_2021",-11.66,-37.48,41,200,407,163,383,53,280
"1106","NEF_GloFung-its1_365_2021",-11.48,-37.48,41,197,420,144,333,51,306
"1107","NEF_GloFung-its1_366_2021",-10.97,-37.26,100,204,404,127,328,53,326
"1108","NEF_GloFung-its1_367_2021",-10.65,-36.87,100,161,491,133,305,54,256
"1109","NEF_GloFung-its1_368_2021",-10.69,-36.84,100,189,497,119,312,54,262
"1110","NEF_GloFung-its1_369_2021",-10.63,-36.76,100,165,423,127,248,53,286
"1111","NEF_GloFung-its1_370_2021",-10.62,-36.71,100,244,398,136,376,53,277
"1112","NEF_GloFung-its1_371_2021",-10.79,-36.91,100,222,340,175,439,54,317
"1113","NEF_GloFung-its1_372_2021",-10.76,-36.97,100,208,435,153,327,51,283
"1114","NEF_GloFung-its1_373_2021",-10.95,-37.15,100,232,402,145,373,52,338
"1115","NEF_GloFung-its1_374_2021",-10.8,-37.29,100,226,505,134,338,52,216
"1116","NEF_GloFung-its1_375_2021",-10.59,-37.49,100,247,522,181,330,61,211
"1117","NEF_GloFung-its1_376_2021",-9.88,-38.05,101,206,577,272,299,67,224
"1118","NEF_GloFung-its1_377_2021",-8.74,-38.47,39,76,643,199,78,67,203
"1119","NEF_GloFung-its1_378_2021",-8.68,-38.81,39,99,591,201,117,68,249
"1120","NEF_GloFung-its1_379_2021",-8.46,-39.19,39,112,582,210,102,66,224
"1121","NEF_GloFung-its1_380_2021",-7.31,-38.93,102,107,527,168,113,61,255
"1122","NEF_GloFung-its1_381_2021",-5.64,-38.99,103,125,664,194,131,60,183
"1123","NEF_GloFung-its1_382_2021",-4.89,-39.05,37,135,617,184,202,61,217
"1124","NEF_GloFung-its1_383_2021",-4.48,-38.88,37,120,738,154,166,58,137
"1125","NEF_GloFung-its1_384_2021",-4.41,-38.91,37,188,573,156,307,54,193
"1126","NEF_GloFung-its1_385_2021",-3.98,-38.63,37,319,480,158,509,51,261
"1127","NEF_GloFung-its1_386_2021",16.04,-61.64,36,735,300,288,908,53,323
"1128","NEF_GloFung-its1_387_2021",16.19,-61.74,36,700,286,271,810,59,267
"1129","NEF_GloFung-its1_388_2021",16.31,-61.8,36,0,0,0,0,0,0
"1130","NEF_GloFung-its1_389_2021",15.5,-61.26,36,671,298,262,613,57,338
"1131","NEF_GloFung-its1_390_2021",15.38,-61.34,36,682,254,288,813,56,349
"1132","NEF_GloFung-its1_391_2021",15.26,-61.34,36,607,241,276,913,57,328
"1133","NEF_GloFung-its1_392_2021",15.35,-61.32,36,629,292,229,959,53,310
"1134","NEF_GloFung-its1_393_2021",15.58,-61.47,36,0,0,0,0,0,0
"1135","NEF_GloFung-its1_394_2021",18.45,-64.53,35,0,0,0,0,0,0
"1136","NEF_GloFung-its1_395_2021",18.4,-64.66,35,585,313,289,697,57,393
"1137","NEF_GloFung-its1_396_2021",18.39,-64.71,35,0,0,0,0,0,0
"1138","NEF_GloFung-its1_397_2021",18.14,-66.97,34,976,203,298,1256,51,340
"1139","NEF_GloFung-its1_398_2021",17.94,-66.95,34,615,202,392,607,72,396
"1140","NEF_GloFung-its1_399_2021",18.18,-66.49,34,715,151,299,1028,52,361
"1141","NEF_GloFung-its1_400_2021",18.13,-66.07,56,466,202,259,538,54,316
"1142","NEF_GloFung-its1_401_2021",18.31,-65.75,56,589,168,266,709,50,407
"1143","NEF_GloFung-its1_402_2021",18.45,-65.91,56,0,0,0,0,0,0
"1151","NEF_GloFung-its1_409_2021",20.18254,-87.51699,51,835,501,317,1084,71,213
"1151.1","NEF_GloFung-its1_409_2021",20.18254,-87.51699,51,835,501,317,1084,71,213
"1151.2","NEF_GloFung-its1_409_2021",20.18254,-87.51699,51,835,501,317,1084,71,213
"1151.3","NEF_GloFung-its1_409_2021",20.18254,-87.51699,51,835,501,317,1084,71,213
"1155","NEF_GloFung-its1_410_2021",20.27455,-87.48593,51,775,531,294,942,71,200
"1155.1","NEF_GloFung-its1_410_2021",20.27455,-87.48593,51,775,531,294,942,71,200
"1155.2","NEF_GloFung-its1_410_2021",20.27455,-87.48593,51,775,531,294,942,71,200
"1155.3","NEF_GloFung-its1_410_2021",20.27455,-87.48593,51,775,531,294,942,71,200
"1159","NEF_GloFung-its1_411_2021",20.49968,-87.26145,51,976,498,313,960,73,227
"1159.1","NEF_GloFung-its1_411_2021",20.49968,-87.26145,51,976,498,313,960,73,227
"1159.2","NEF_GloFung-its1_411_2021",20.49968,-87.26145,51,976,498,313,960,73,227
"1159.3","NEF_GloFung-its1_411_2021",20.49968,-87.26145,51,976,498,313,960,73,227
"1163","NEF_GloFung-its1_412_2021",20.51291,-87.24703,51,882,498,296,1028,72,242
"1163.1","NEF_GloFung-its1_412_2021",20.51291,-87.24703,51,882,498,296,1028,72,242
"1163.2","NEF_GloFung-its1_412_2021",20.51291,-87.24703,51,882,498,296,1028,72,242
"1163.3","NEF_GloFung-its1_412_2021",20.51291,-87.24703,51,882,498,296,1028,72,242
"1167","NEF_GloFung-its1_413_2021",20.02,-75.78,32,420,180,408,424,72,355
"1168","NEF_GloFung-its1_414_2021",19.98,-75.84,32,566,154,384,728,68,403
"1169","NEF_GloFung-its1_415_2021",20.01,-75.64,32,593,145,337,882,56,372
"1170","NEF_GloFung-its1_416_2021",20.01,-75.62,32,593,156,305,859,56,427
"1171","NEF_GloFung-its1_417_2021",20.84,-76.13,32,504,213,439,435,70,374
"1172","NEF_GloFung-its1_418_2021",20.78,-76.3,32,262,213,401,347,71,332
"1173","NEF_GloFung-its1_419_2021",20.35,-76.55,32,254,206,407,333,69,314
"1174","NEF_GloFung-its1_420_2021",20.2,-76.45,32,668,294,278,919,60,327
"1175","NEF_GloFung-its1_421_2021",20.17,-76.51,32,587,248,332,708,61,361
"1176","NEF_GloFung-its1_422_2021",21.51,-77.04,105,909,286,343,1504,70,280
"1177","NEF_GloFung-its1_423_2021",22.35,-78.83,106,405,177,347,446,70,357
"1178","NEF_GloFung-its1_424_2021",22.3,-79.22,106,704,154,455,657,67,319
"1179","NEF_GloFung-its1_425_2021",22.16,-80.82,107,832,173,324,1146,68,339
"1180","NEF_GloFung-its1_426_2021",22.28,-81.19,107,0,0,0,0,0,0
"1181","NEF_GloFung-its1_427_2021",22.43,-81.15,107,880,186,309,1561,64,295
"1182","NEF_GloFung-its1_428_2021",22.6,-81.32,107,994,150,329,1493,66,274
"1183","NEF_GloFung-its1_429_2021",22.75,-83.38,30,476,279,234,611,59,279
"1184","NEF_GloFung-its1_430_2021",22.65,-83.71,30,507,264,240,579,60,318
"1185","NEF_GloFung-its1_431_2021",22.54,-83.71,30,445,237,242,516,59,330
"1186","NEF_GloFung-its1_432_2021",22.12,-83.97,30,0,0,0,0,0,0
"1192","NEF_GloFung-its1_438_2021",11.23,-73.83,53,451,335,264,482,60,290
"1193","NEF_GloFung-its1_439_2021",11.28,-74.01,53,436,339,255,475,65,308
"1194","NEF_GloFung-its1_440_2021",11.26,-73.7,53,0,0,0,0,0,0
"1195","NEF_GloFung-its1_441_2021",11.25,-73.67,53,0,0,0,0,0,0
"1196","NEF_GloFung-its1_442_2021",11.26,-73.6,53,0,0,0,0,0,0
"1197","NEF_GloFung-its1_443_2021",12.21,-72.18,109,0,0,0,0,0,0
"1198","NEF_GloFung-its1_444_2021",11.37,-73.12,109,0,0,0,0,0,0
"1199","NEF_GloFung-its1_445_2021",11.31,-73.93,53,0,0,0,0,0,0
"1200","NEF_GloFung-its1_446_2021",-2.58,-60.03,110,217,450,156,290,41,205
"1201","NEF_GloFung-its1_447_2021",-2.57,-60.02,110,230,453,145,319,41,225
"1202","NEF_GloFung-its1_448_2021",-2.59,-60.03,110,224,425,170,290,40,236
"1206","NEF_GloFung-its1_452_2021",-2.57,-60.32,110,231,356,179,334,40,346
"1207","NEF_GloFung-its1_453_2021",-2.56,-60.32,110,213,362,161,317,40,283
"1207.1","NEF_GloFung-its1_453_2021",-2.56,-60.32,110,213,362,161,317,40,283
"1209","NEF_GloFung-its1_454_2021",-2.56,-60.33,110,222,386,167,319,40,293
"1207.2","NEF_GloFung-its1_453_2021",-2.56,-60.32,110,213,362,161,317,40,283
"1207.3","NEF_GloFung-its1_453_2021",-2.56,-60.32,110,213,362,161,317,40,283
"1212","NEF_GloFung-its1_455_2021",-3.04,-60.77,110,256,345,138,307,41,335
"1213","NEF_GloFung-its1_456_2021",-3.08,-60.78,110,270,317,131,265,42,358
"1214","NEF_GloFung-its1_457_2021",-3.09,-60.84,110,257,368,130,261,40,272
"1215","NEF_GloFung-its1_458_2021",-1.97,-61.49,112,229,309,145,416,42,320
"1216","NEF_GloFung-its1_459_2021",-1.96,-61.44,112,250,328,153,382,43,268
"1217","NEF_GloFung-its1_460_2021",-1.94,-61.45,112,0,0,0,0,0,0
"1218","NEF_GloFung-its1_461_2021",-1.93,-61.45,112,0,0,0,0,0,0
"1219","NEF_GloFung-its1_462_2021",-1.91,-61.46,112,0,0,0,0,0,0
"1220","NEF_GloFung-its1_463_2021",-1.9,-61.46,112,221,350,145,474,43,325
"1221","NEF_GloFung-its1_464_2021",-1.74,-51.39,113,298,380,148,369,45,265
"1221.1","NEF_GloFung-its1_464_2021",-1.74,-51.39,113,298,380,148,369,45,265
"1221.2","NEF_GloFung-its1_464_2021",-1.74,-51.39,113,298,380,148,369,45,265
"1224","NEF_GloFung-its1_465_2021",-1.77,-51.42,113,301,416,142,460,46,240
