PermanentID,location,morrone_biogeoregions_Region,morrone_biogeoregions_Dominio,morrone_biogeoregions_Provincias,climenv_holdridge_class,“”,morrone_biogeoregions_Provincias,ND,algal_parasite,animal-associated,animal_endosymbiont,animal_parasite,arbuscular_mycorrhizal,arthropod-associated,dung_saprotroph,ectomycorrhizal,epiphyte,ericoid_mycorrhizal,foliar_endophyte,lichen_parasite,lichenized,litter_saprotroph,moss_symbiont,mycoparasite,nectar/tap_saprotroph,plant_pathogen,pollen_saprotroph,protistan_parasite,root_endophyte,soil_saprotroph,sooty_mold,unspecified,unspecified_pathotroph,unspecified_saprotroph,unspecified_symbiotroph,wood_saprotroph,sample_type,Sum,Count,% ECM per sample,% ECM per sample_ok,, Hill_q0,  Hill_q1
GF01014568S,"Panama, Zarceadero",Neotropical,Pacific,Puntarenas-Chiriqui province,Moist forest|Wet forest,GF01014568S,Puntarenas-Chiriqui province,12,0,0,0,1,0,0,0,34,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,1,0,2,soil,59,8,57.62711864,57.62711864,,8,3.61693
GF01014569S,"Colombia, Mega, El Zafire",Neotropical,South Brazilian,Madeira province,Moist forest,GF01014569S,Madeira province,49,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,2,0,7,0,0,0,3,0,0,0,1,0,5,soil,75,9,5.333333333,5.333333333,,9,3.689937
GF01014572S,"Argentina, Hua Hum",N/A,N/A,N/A,Moist forest|Wet forest,GF01014572S,N/A,15,0,0,0,2,0,0,0,13,0,0,0,0,0,3,0,3,0,2,0,0,0,18,0,0,0,7,0,2,soil,65,9,20,20,,9,6.430803
GF01014575S,"Panama, Majagua",Neotropical,Pacific,Puntarenas-Chiriqui province,Moist forest|Wet forest,GF01014575S,Puntarenas-Chiriqui province,70,0,0,0,2,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,12,0,0,0,1,0,2,soil,93,8,2.150537634,2.150537634,,8,2.544708
GF01014577S,"Colombia, Puerto Santana, Chorro",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014577S,Imeri province,52,0,0,0,3,0,0,0,1,0,1,0,0,0,4,0,3,0,4,0,0,2,8,0,0,0,4,0,5,soil,87,11,1.149425287,1.149425287,,11,4.653511
GF01014581S,"Argentina, Reserva Corazon de la Isla, Tolhuin",N/A,N/A,N/A,Steppe|Moist forest,GF01014581S,N/A,13,0,0,0,2,0,0,0,10,0,0,0,0,0,5,0,1,0,0,0,0,0,15,0,0,0,3,0,3,soil,52,8,19.23076923,19.23076923,,8,5.917163
GF01014582S,"Argentina, Lag. Los Moscos",N/A,N/A,N/A,Moist forest|Wet forest,GF01014582S,N/A,13,0,0,0,4,0,0,0,18,0,0,1,0,0,4,0,1,0,0,0,0,0,21,0,0,0,8,0,1,soil,71,9,25.35211268,25.35211268,,9,5.866587
GF01014585S,"Puerto Rico, El Yunque",Neotropical,Antillean,Puerto Rico province,Moist forest,GF01014585S,Puerto Rico province,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,6,0,0,0,0,0,2,soil,34,6,0,0,,6,3.559034
GF01014587S,"Colombia, Varillal, El Zafire",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014587S,Imeri province,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,soil,16,4,0,0,,4,3.937328
GF01014588S,"Panama, Fortuna",Neotropical,Pacific,Guatuso-Talamanca province,Moist forest|Wet forest,GF01014588S,Guatuso-Talamanca province,26,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,5,0,6,0,0,2,22,0,0,0,1,0,2,soil,101,8,36.63366337,36.63366337,,8,4.790942
GF01014596S,"Guyana, Pegaima",Neotropical,Boreal Brazilian,Guianan province,Moist forest,GF01014596S,Guianan province,25,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,3,0,0,0,0,1,9,0,0,0,1,0,3,soil,67,8,35.82089552,35.82089552,,8,4.356546
GF01014602S,"Colombia,  Murillo",Neotropical,Pacific,Magdalena province,Moist forest|Wet forest,GF01014602S,Magdalena province,12,0,0,0,3,0,0,0,2,0,1,0,0,0,4,0,8,0,0,0,0,3,12,0,0,0,1,0,3,soil,49,10,4.081632653,4.081632653,,10,7.330018
GF01014603S,"Guyana, Potaro",Neotropical,Boreal Brazilian,Guianan province,Dry forest|Moist forest,GF01014603S,Guianan province,43,0,0,0,1,0,0,0,41,1,0,0,0,0,1,0,3,2,0,0,0,0,12,0,0,0,2,0,0,soil,106,9,38.67924528,38.67924528,,9,3.906837
GF01014604S,"Argentina, Lag. Mascardi",N/A,N/A,N/A,Moist forest|Wet forest,GF01014604S,N/A,18,0,0,0,4,0,0,0,16,0,1,1,0,0,6,0,1,0,2,0,0,0,30,0,0,0,7,0,2,soil,88,11,18.18181818,18.18181818,,11,6.366466
GF01014619S,"Colombia, Varillal, El Zafire",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014619S,Imeri province,19,0,0,0,6,0,0,0,2,0,0,0,0,0,1,0,10,0,5,0,0,0,10,0,0,0,5,0,1,soil,59,9,3.389830508,3.389830508,,9,6.490214
GF01014621S,"Argentina, Estancia Ushuaia, Tolhuin",N/A,N/A,N/A,Steppe|Moist forest,GF01014621S,N/A,19,0,0,0,2,0,0,0,22,0,1,0,0,0,3,0,1,0,2,0,0,1,23,0,0,0,2,0,3,soil,79,11,27.84810127,27.84810127,,11,5.76351
GF01014627S,"Colombia, Puerto Santana, Loma",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014627S,Imeri province,25,0,0,0,2,0,0,0,10,0,0,0,0,0,2,0,2,0,2,0,0,1,5,0,0,0,4,0,2,soil,55,10,18.18181818,18.18181818,,10,5.768403
GF01014636S,"Colombia, Varillal, El Zafire",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014636S,Imeri province,12,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,4,0,0,0,0,0,8,0,0,0,1,0,1,soil,32,8,9.375,9.375,,8,5.443554
GF01014640S,"Colombia, Villa Azul, Sabana",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014640S,Imeri province,51,0,0,0,2,0,0,0,1,0,3,0,0,0,2,0,3,0,4,0,0,0,8,0,0,0,1,0,1,soil,76,10,1.315789474,1.315789474,,10,3.586605
GF01014641S,"Argentina, Arroyo Los Notros",N/A,N/A,N/A,Moist forest|Wet forest,GF01014641S,N/A,11,0,0,0,1,0,0,0,25,0,0,0,0,0,1,0,1,0,1,0,0,0,15,0,0,0,2,0,0,soil,57,8,43.85964912,43.85964912,,8,4.185165
GF01014664S,"Argentina, Mt. Otto",N/A,N/A,N/A,Moist forest|Wet forest,GF01014664S,N/A,17,0,0,0,4,0,0,1,3,0,0,0,0,0,7,0,1,0,1,0,0,0,25,0,0,0,4,0,4,soil,67,10,4.47761194,4.47761194,,10,5.953369
GF01014665S,"Colombia, Varillal, El Zafire",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014665S,Imeri province,50,0,0,0,5,0,0,0,3,0,0,0,0,0,1,0,6,1,9,0,0,1,5,0,0,0,5,0,12,soil,98,11,3.06122449,3.06122449,,11,5.437417
GF01014676S,"Mexico, Puebla, Tlachichuca",Neotropical,,Transmexican Volcanic Belt province,Moist forest|Wet forest,GF01014676S,Transmexican Volcanic Belt province,20,0,0,0,1,0,0,0,2,0,1,0,0,0,4,0,1,0,4,0,0,0,26,0,0,0,5,0,3,soil,67,10,2.985074627,2.985074627,,10,5.422683
GF01014680S,"Colombia, Meta, Mezcia",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014680S,Imeri province,40,0,0,0,3,0,0,0,6,0,0,0,0,0,2,0,5,0,8,0,0,1,7,0,0,0,3,0,4,soil,79,10,7.594936709,7.594936709,,10,5.526401
GF01014695S,"USA, FL, San Felasco",N/A,N/A,N/A,Dry forest|Moist forest,GF01014695S,N/A,19,0,0,0,1,0,0,0,45,0,0,0,0,0,7,0,0,0,2,0,0,0,15,0,0,0,1,0,0,soil,90,7,50,50,,7,3.883672
GF01014696S,"USA, FL, Fisheating Creek outpost",N/A,N/A,N/A,Dry forest,GF01014696S,N/A,49,0,0,0,6,0,0,0,20,0,0,0,0,0,4,0,4,1,1,0,0,0,22,0,0,0,5,0,5,soil,117,10,17.09401709,17.09401709,,10,5.555122
GF01014703S,"Argentina, Estancia Ushuaia, Tolhuin",N/A,N/A,N/A,Steppe|Moist forest,GF01014703S,N/A,16,0,0,0,2,0,0,0,13,0,0,0,0,0,2,0,1,0,2,0,0,0,20,0,0,0,2,0,4,soil,62,9,20.96774194,20.96774194,,9,5.632614
GF01014706S,"Colombia, Varillal, El Zafire",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014706S,Imeri province,26,0,0,0,5,0,0,0,1,0,0,0,0,0,6,0,5,0,4,0,0,0,12,0,0,0,4,0,4,soil,67,9,1.492537313,1.492537313,,9,6.336563
GF01014714S,"Guyana, Potaro",Neotropical,Boreal Brazilian,Guianan province,Dry forest|Moist forest,GF01014714S,Guianan province,35,0,0,0,0,0,0,0,37,0,0,0,0,0,4,0,3,0,1,0,0,0,11,0,0,0,0,0,1,soil,92,7,40.2173913,40.2173913,,7,3.796922
GF01014722S,"Colombia,  Murillo",Neotropical,Pacific,Magdalena province,Moist forest|Wet forest,GF01014722S,Magdalena province,20,0,0,0,6,0,0,0,5,0,1,0,0,0,3,0,6,0,1,0,0,2,16,0,0,0,0,0,5,soil,65,10,7.692307692,7.692307692,,10,6.819016
GF01014727S,"Argentina, Hua Hum",N/A,N/A,N/A,Moist forest|Wet forest,GF01014727S,N/A,30,1,0,0,4,0,0,0,35,0,0,0,0,0,4,0,3,0,1,0,0,1,29,0,0,0,3,0,3,soil,114,11,30.70175439,30.70175439,,11,5.523342
GF01014730S,"Colombia,  Santa Rosa de Osos",Neotropical,Pacific,Magdalena province,Moist forest|Wet forest,GF01014730S,Magdalena province,23,0,0,0,4,0,0,0,9,0,2,0,0,0,7,0,4,0,0,0,0,3,18,0,0,0,4,0,6,soil,80,10,11.25,11.25,,10,7.477741
GF01014731S,"Colombia,  Santa Rosa de Osos",Neotropical,South American Transition Zone,Paramo province,Moist forest|Wet forest,GF01014731S,Paramo province,15,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,4,0,1,0,0,1,9,0,0,0,1,0,3,soil,40,11,2.5,2.5,,11,6.610406
GF01014732S,"Colombia,  Santa Rosa de Osos",Neotropical,Pacific,Magdalena province,Moist forest|Wet forest,GF01014732S,Magdalena province,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,5,0,0,0,1,0,2,soil,20,8,10,10,,8,6.687403
GF01014745S,"Guyana, Potaro",Neotropical,Boreal Brazilian,Guianan province,Dry forest|Moist forest,GF01014745S,Guianan province,28,0,0,0,0,0,0,0,35,0,0,0,0,0,3,0,3,1,2,0,0,0,13,0,0,0,0,0,0,soil,85,7,41.17647059,41.17647059,,7,4.034459
GF01014746S,"Panama, Honda",Neotropical,Pacific,Guatuso-Talamanca province,Moist forest|Wet forest,GF01014746S,Guatuso-Talamanca province,24,0,0,3,3,0,0,0,4,0,0,0,0,0,1,0,3,0,2,0,0,1,15,0,0,0,2,0,4,soil,62,11,6.451612903,6.451612903,,11,6.415229
GF01014751S,"Argentina, Tronador",N/A,N/A,N/A,Moist forest|Wet forest,GF01014751S,N/A,41,1,0,0,2,0,0,1,21,0,1,0,0,0,15,0,2,0,12,4,0,0,33,0,0,0,8,0,4,soil,145,13,14.48275862,14.48275862,,13,7.343948
GF01014764S,"Guyana, Potaro",Neotropical,Boreal Brazilian,Guianan province,Dry forest|Moist forest,GF01014764S,Guianan province,26,0,0,0,0,0,0,0,34,0,0,0,0,0,5,0,1,0,0,0,0,0,9,0,0,0,1,0,0,soil,76,6,44.73684211,44.73684211,,6,3.569613
GF01014765S,"Argentina, Yuco",N/A,N/A,N/A,Moist forest|Wet forest,GF01014765S,N/A,22,0,0,0,2,0,0,1,16,0,0,0,0,0,9,0,2,0,4,0,0,0,26,0,0,0,7,0,3,soil,92,10,17.39130435,17.39130435,,10,6.622225
GF01014771S,"Colombia, Pena Roja",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014771S,Imeri province,38,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,1,0,8,0,0,2,4,0,0,0,5,0,3,soil,75,10,10.66666667,10.66666667,,10,5.470015
GF01014774S,"Puerto Rico, El Yunque",Neotropical,Antillean,Puerto Rico province,Moist forest,GF01014774S,Puerto Rico province,35,0,0,0,0,0,0,0,13,0,1,0,0,0,8,0,1,0,3,1,0,0,20,0,0,0,0,0,2,soil,84,9,15.47619048,15.47619048,,9,4.881312
GF01014779S,"Colombia, Puerto Santana, Cascada",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014779S,Imeri province,27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,2,4,0,0,0,1,0,4,soil,45,9,0,0,,9,4.253976
GF01014786S,"Panama, Honda",Neotropical,Pacific,Puntarenas-Chiriqui province,Moist forest,GF01014786S,Puntarenas-Chiriqui province,14,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,5,0,2,0,0,1,26,0,0,0,0,0,1,soil,53,8,5.660377358,5.660377358,,8,4.198365
GF01014787S,"Argentina, Camino a Queni",N/A,N/A,N/A,Moist forest|Wet forest,GF01014787S,N/A,16,0,0,0,2,0,0,0,5,0,0,0,0,0,3,0,0,0,1,0,0,0,38,0,0,0,7,0,1,soil,73,8,6.849315068,6.849315068,,8,4.171445
GF01014788S,"Colombia, Pena Roja",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014788S,Imeri province,6,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,2,0,1,soil,24,8,37.5,37.5,,8,5.534858
GF01014789S,"Argentina, Trompul",N/A,N/A,N/A,Moist forest|Wet forest,GF01014789S,N/A,30,0,0,0,2,0,0,1,17,0,0,0,0,0,5,0,0,0,5,0,0,0,33,0,0,0,10,0,5,soil,108,9,15.74074074,15.74074074,,9,5.891064
GF01014792S,"Argentina, Chall Huaco",N/A,N/A,N/A,Moist forest|Wet forest,GF01014792S,N/A,11,0,0,0,1,0,0,0,16,0,0,0,0,0,6,0,0,0,3,0,0,0,20,0,0,0,5,0,1,soil,63,8,25.3968254,25.3968254,,8,5.576644
GF01014796S,"Guyana, Pegaima",Neotropical,Boreal Brazilian,Guianan province,Moist forest,GF01014796S,Guianan province,42,0,0,0,1,0,0,0,28,1,0,0,0,0,1,0,3,0,0,0,0,0,21,0,0,0,1,0,4,soil,102,9,27.45098039,27.45098039,,9,4.296151
GF01014807S,"Argentina, Lago La Plata, Rio Senguer",N/A,N/A,N/A,Moist forest|Wet forest,GF01014807S,N/A,15,0,0,0,1,0,0,0,38,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,1,soil,67,7,56.71641791,56.71641791,,7,3.292459
GF01014808S,"Colombia, Cata, Pena Roja",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014808S,Imeri province,44,0,0,0,1,0,0,0,8,0,1,0,0,0,3,0,2,0,8,0,0,2,5,0,0,0,4,0,2,soil,80,11,10,10,,11,5.061918
GF01014810S,"Colombia, Puerto Santana, Quebrada",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014810S,Imeri province,40,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,2,0,4,0,0,1,1,0,0,0,2,0,1,soil,62,10,14.51612903,14.51612903,,10,3.647721
GF01014813S,"Argentina, Estancia Ushuaia, Tolhuin",N/A,N/A,N/A,Steppe|Moist forest,GF01014813S,N/A,16,0,0,0,5,0,0,0,11,0,0,0,0,0,3,0,1,0,0,0,0,1,23,0,0,0,4,0,3,soil,67,9,16.41791045,16.41791045,,9,5.87837
GF01014831S,"Argentina, Huemules, Esquel",N/A,N/A,N/A,Moist forest|Wet forest,GF01014831S,N/A,15,0,0,0,5,0,0,0,20,0,0,0,0,0,2,0,1,0,1,0,0,2,26,0,0,0,3,0,3,soil,78,10,25.64102564,25.64102564,,10,5.803943
GF01014840S,"Colombia, El Zafire",Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF01014840S,Imeri province,16,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,3,0,4,0,0,0,7,0,0,0,13,0,2,soil,52,9,0,0,,9,6.455782
GF01014841S,"Mexico, El Eden",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF01014841S,Yucatan Peninsula Province,48,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,1,0,0,0,11,0,0,0,1,0,2,soil,74,8,12.16216216,12.16216216,,8,3.160114
GF01016283S,"Texas, USA",N/A,N/A,N/A,,GF01016283S,N/A,29,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,2,0,1,0,0,0,20,0,0,0,13,0,3,soil,75,9,6.666666667,6.666666667,,9,4.964386
GF01016287S,"Texas, USA",N/A,N/A,N/A,,GF01016287S,N/A,118,0,0,0,9,0,0,3,18,0,0,0,0,0,15,0,6,0,17,0,0,0,33,0,0,0,20,0,15,soil,254,10,7.086614173,7.086614173,,10,5.950167
GF01016288S,"Texas, USA",N/A,N/A,N/A,,GF01016288S,N/A,39,0,0,0,4,0,0,0,9,0,0,0,0,0,6,0,3,0,0,0,0,0,10,0,0,0,9,0,2,soil,82,8,10.97560976,10.97560976,,8,5.182799
GF01016299S,"Texas, USA",N/A,N/A,N/A,,GF01016299S,N/A,77,0,0,0,3,0,0,0,10,0,0,0,0,0,13,0,5,0,11,0,0,0,24,0,0,0,13,0,8,soil,164,9,6.097560976,6.097560976,,9,5.566912
GF01016316S,"Texas, USA",N/A,N/A,N/A,,GF01016316S,N/A,17,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,2,0,0,0,0,1,18,0,0,0,8,0,3,soil,60,8,13.33333333,13.33333333,,8,5.680308
GF01016330S,"Texas, USA",N/A,N/A,N/A,,GF01016330S,N/A,116,0,0,0,8,0,0,4,16,2,0,1,0,0,19,0,4,0,20,0,0,0,40,0,0,0,16,0,12,soil,258,12,6.201550388,6.201550388,,12,6.186685
GF01016331S,"Texas, USA",N/A,N/A,N/A,,GF01016331S,N/A,177,0,0,0,11,0,0,1,27,1,1,0,0,0,29,0,4,0,27,0,0,1,70,0,0,0,29,0,28,soil,406,13,6.650246305,6.650246305,,13,5.985974
GF01016332S,"Texas, USA",N/A,N/A,N/A,,GF01016332S,N/A,53,0,0,0,2,0,0,1,10,0,1,0,2,0,12,0,1,0,7,0,0,1,16,0,0,0,4,0,9,soil,119,13,8.403361345,8.403361345,,13,6.318265
GF01016333S,"Texas, USA",N/A,N/A,N/A,,GF01016333S,N/A,25,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,1,0,5,0,0,0,13,0,0,0,3,0,6,soil,70,8,14.28571429,14.28571429,,8,5.95002
GF01016334S,"Texas, USA",N/A,N/A,N/A,,GF01016334S,N/A,26,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,2,0,0,0,0,0,19,0,0,0,12,0,3,soil,76,7,15.78947368,15.78947368,,7,5.030184
GF01016335S,"Texas, USA",N/A,N/A,N/A,,GF01016335S,N/A,122,0,0,0,6,0,0,4,14,0,0,1,1,0,17,0,6,0,17,0,0,0,32,0,0,0,15,0,22,soil,257,12,5.447470817,5.447470817,,12,5.992772
GF01016336S,"Texas, USA",N/A,N/A,N/A,,GF01016336S,N/A,68,0,0,0,5,0,0,0,9,0,0,1,1,0,14,0,2,0,7,0,0,0,14,0,0,0,7,0,7,soil,135,11,6.666666667,6.666666667,,11,5.548217
GF01016337S,"Texas, USA",N/A,N/A,N/A,,GF01016337S,N/A,102,0,0,0,12,0,0,1,22,0,4,0,1,0,26,0,3,0,10,0,0,1,35,1,0,0,13,0,24,soil,255,14,8.62745098,8.62745098,,14,6.907662
GF01016339S,"Texas, USA",N/A,N/A,N/A,,GF01016339S,N/A,47,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,2,0,5,0,0,1,40,0,0,0,21,0,3,soil,129,9,3.875968992,3.875968992,,9,4.924129
GF01016340S,"Texas, USA",N/A,N/A,N/A,,GF01016340S,N/A,135,0,0,0,11,0,0,0,15,1,0,2,1,0,20,0,4,0,21,0,0,0,30,0,0,0,10,0,16,soil,266,12,5.639097744,5.639097744,,12,5.548452
GF01016341S,"Texas, USA",N/A,N/A,N/A,,GF01016341S,N/A,53,0,0,0,1,0,0,0,11,0,1,0,1,0,7,0,3,0,9,0,0,1,16,0,0,0,5,0,9,soil,117,12,9.401709402,9.401709402,,12,6.096163
GF01016342S,"Texas, USA",N/A,N/A,N/A,,GF01016342S,N/A,109,0,0,0,8,0,0,3,20,0,0,1,0,0,17,0,5,0,23,0,0,0,33,0,0,0,14,0,13,soil,246,11,8.130081301,8.130081301,,11,6.206693
GF01016343S,"Texas, USA",N/A,N/A,N/A,,GF01016343S,N/A,47,0,0,0,3,0,0,0,5,0,0,0,2,0,8,0,4,0,5,0,0,0,17,0,0,0,11,0,18,soil,120,10,4.166666667,4.166666667,,10,6.467604
GF01016344S,"Texas, USA",N/A,N/A,N/A,,GF01016344S,N/A,37,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,2,0,2,0,0,0,15,0,0,0,5,0,10,soil,84,9,4.761904762,4.761904762,,9,5.617917
GF01016345S,"Texas, USA",N/A,N/A,N/A,,GF01016345S,N/A,19,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,3,0,0,0,0,0,17,0,0,0,6,0,1,soil,52,7,9.615384615,9.615384615,,7,4.591798
GF01016346S,"Texas, USA",N/A,N/A,N/A,,GF01016346S,N/A,43,0,0,1,0,0,0,0,9,0,1,0,0,0,9,0,4,0,1,0,0,1,33,0,0,0,16,0,8,soil,126,11,7.142857143,7.142857143,,11,6.01914
GF01016367S,"Texas, USA",N/A,N/A,N/A,,GF01016367S,N/A,57,0,0,0,2,0,0,0,20,0,1,0,2,1,9,0,4,0,3,0,0,1,17,1,0,0,25,0,10,soil,153,14,13.07189542,13.07189542,,14,6.932305
GF01016369S,"Texas, USA",N/A,N/A,N/A,,GF01016369S,N/A,117,0,0,0,7,0,0,2,7,1,1,1,1,0,27,0,3,0,23,0,0,0,37,2,0,0,12,0,21,soil,262,15,2.671755725,2.671755725,,15,6.24577
GF01016371S,"Texas, USA",N/A,N/A,N/A,,GF01016371S,N/A,95,0,0,0,2,0,0,1,20,0,1,1,1,0,8,0,4,0,9,0,0,5,43,0,0,0,31,0,9,soil,230,14,8.695652174,8.695652174,,14,6.179265
GF01016377S,"Texas, USA",N/A,N/A,N/A,,GF01016377S,N/A,56,0,0,0,5,0,0,0,14,0,0,0,0,0,3,0,2,0,2,0,0,2,23,0,0,0,19,0,5,soil,131,10,10.6870229,10.6870229,,10,5.55708
GF01016380S,"Texas, USA",N/A,N/A,N/A,,GF01016380S,N/A,49,0,0,0,6,0,0,1,6,0,1,0,2,0,16,0,3,0,2,0,0,0,28,0,0,0,9,0,21,soil,144,12,4.166666667,4.166666667,,12,6.798791
GF01016389S,"Texas, USA",N/A,N/A,N/A,,GF01016389S,N/A,69,0,0,0,5,0,0,0,8,0,0,0,1,0,20,0,4,0,10,0,0,0,33,0,0,0,7,0,19,soil,176,10,4.545454545,4.545454545,,10,6.151307
GF01016390S,"Texas, USA",N/A,N/A,N/A,,GF01016390S,N/A,52,0,0,0,6,0,0,0,10,0,0,0,0,0,7,0,6,0,4,0,0,0,44,0,0,0,23,0,10,soil,162,9,6.172839506,6.172839506,,9,6.116707
GF01016391S,"Texas, USA",N/A,N/A,N/A,,GF01016391S,N/A,53,0,0,1,5,0,0,0,18,0,0,0,0,0,10,0,4,0,5,0,0,2,30,0,0,0,12,0,4,soil,144,11,12.5,12.5,,11,6.509475
GF01016392S,"Texas, USA",N/A,N/A,N/A,,GF01016392S,N/A,106,0,0,0,5,0,0,0,18,0,2,0,1,0,2,0,5,0,4,0,0,0,50,0,0,0,20,0,5,soil,218,11,8.256880734,8.256880734,,11,4.746037
GF01016393S,"Texas, USA",N/A,N/A,N/A,,GF01016393S,N/A,73,0,0,0,1,0,0,0,22,0,1,0,0,0,5,0,4,0,3,0,0,0,47,0,0,0,9,0,4,soil,169,10,13.01775148,13.01775148,,10,4.729096
GF01016394S,"Texas, USA",N/A,N/A,N/A,,GF01016394S,N/A,83,0,0,0,0,0,0,0,26,0,1,0,0,0,4,0,10,0,3,1,0,2,43,0,0,0,31,0,6,soil,210,11,12.38095238,12.38095238,,11,5.532369
GF01016399S,"Texas, USA",N/A,N/A,N/A,,GF01016399S,N/A,126,0,0,0,6,0,0,2,26,0,0,0,0,0,22,0,8,0,12,0,0,0,35,0,0,0,30,0,28,soil,295,10,8.813559322,8.813559322,,10,6.178278
GF01016400S,"Texas, USA",N/A,N/A,N/A,,GF01016400S,N/A,49,0,0,0,0,0,0,1,9,0,0,0,0,0,5,0,3,0,4,0,0,3,39,0,0,0,15,0,2,soil,130,10,6.923076923,6.923076923,,10,5.317698
GF01016402S,"Texas, USA",N/A,N/A,N/A,,GF01016402S,N/A,63,0,0,0,2,0,0,0,15,0,0,0,1,0,5,0,5,0,6,0,0,2,47,0,0,0,27,0,7,soil,180,11,8.333333333,8.333333333,,11,5.913755
GF01016406S,"Texas, USA",N/A,N/A,N/A,,GF01016406S,N/A,16,0,0,0,1,0,0,0,10,0,0,0,0,0,5,0,1,0,0,0,0,0,10,0,0,0,5,0,1,soil,49,8,20.40816327,20.40816327,,8,5.574473
GF01016408S,"Texas, USA",N/A,N/A,N/A,,GF01016408S,N/A,35,0,0,0,2,0,0,0,7,0,0,0,0,0,6,0,2,0,4,0,0,0,19,0,0,0,7,0,7,soil,89,9,7.865168539,7.865168539,,9,5.980353
GF01016410S,"Texas, USA",N/A,N/A,N/A,,GF01016410S,N/A,36,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,4,0,2,2,0,0,16,0,0,0,8,0,2,soil,82,9,9.756097561,9.756097561,,9,5.478126
GF01016412S,"Texas, USA",N/A,N/A,N/A,,GF01016412S,N/A,78,0,0,0,7,0,0,3,5,0,2,0,1,0,18,0,4,0,16,0,0,0,18,0,0,0,9,0,14,soil,175,12,2.857142857,2.857142857,,12,6.478359
GF01016421S,"Texas, USA",N/A,N/A,N/A,,GF01016421S,N/A,8,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,6,0,0,0,5,0,1,soil,26,8,7.692307692,7.692307692,,8,5.981313
GF01016425S,"Texas, USA",N/A,N/A,N/A,,GF01016425S,N/A,88,0,0,0,4,0,0,1,20,0,0,1,1,0,8,0,9,0,6,0,0,7,40,0,0,0,21,0,8,soil,214,13,9.345794393,9.345794393,,13,6.481183
GF01016426S,"Texas, USA",N/A,N/A,N/A,,GF01016426S,N/A,46,0,0,0,2,0,0,0,13,0,2,0,1,0,11,0,2,0,3,0,0,0,20,0,0,0,10,0,16,soil,126,11,10.31746032,10.31746032,,11,6.652875
GF01016468S,"Texas, USA",N/A,N/A,N/A,,GF01016468S,N/A,77,0,0,0,5,0,0,0,15,0,0,1,0,0,8,0,6,3,2,0,0,1,46,0,0,0,23,0,5,soil,192,12,7.8125,7.8125,,12,5.813311
GF01016471S,"Texas, USA",N/A,N/A,N/A,,GF01016471S,N/A,78,0,0,0,6,0,0,1,17,0,1,0,2,0,10,0,2,0,12,0,0,0,32,0,0,0,13,0,13,soil,187,12,9.090909091,9.090909091,,12,6.370688
