PermanentID,location,morrone_biogeoregions_Region,morrone_biogeoregions_Dominio,morrone_biogeoregions_Provincias,climenv_holdridge_class,“”,biogeoregions_Provincias,ND,algal_parasite,animal_endosymbiont,animal_parasite,arbuscular_mycorrhizal,arthropod-associated,dung_saprotroph,ectomycorrhizal,epiphyte,ericoid_mycorrhizal,foliar_endophyte,lichen_parasite,lichenized,litter_saprotroph,moss_symbiont,mycoparasite,nectar/tap_saprotroph,plant_pathogen,pollen_saprotroph,protistan_parasite,root_endophyte,soil_saprotroph,sooty_mold,unspecified,unspecified_pathotroph,unspecified_saprotroph,unspecified_symbiotroph,wood_saprotroph,sample_type,Sum,Count,% ECM per sample,% ECM per sample_OK,,, Hill_q0, Hill_q1,,,,,,,,,,,,,,,,,,,,
GF05000414V,"Dominica,Pont Casse",Neotropical,Antillean,Lesser Antilles province,Dry forest|Moist forest,GF05000414V,Lesser Antilles province,232,0,0,3,1,0,0,5,0,4,1,1,0,30,0,2,0,20,2,0,0,27,0,0,0,9,0,26,soil,363,14,1.377410468,1.377410468,,,14,3.974909,,,,,,,,,,,,,,,,,,,,
GF05000415V,"Dominica,Kalinago Barana Aute",Neotropical,Antillean,Lesser Antilles province,Moist forest,GF05000415V,Lesser Antilles province,38,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,4,0,0,0,9,1,0,0,2,0,1,soil,74,8,22.97297297,22.97297297,,,8,4.078013,,,,,,,,,,,,,,,,,,,,
GF05000416V,"Guadeloupe,Deshaies",Neotropical,Antillean,Lesser Antilles province,Dry forest,GF05000416V,Lesser Antilles province,22,0,0,1,0,0,0,11,0,0,0,0,0,5,0,0,0,4,0,0,0,3,1,0,0,0,0,5,soil,52,8,21.15384615,21.15384615,,,8,5.242094,,,,,,,,,,,,,,,,,,,,
GF05000417V,"Guadeloupe,Morne Louis",Neotropical,Antillean,Lesser Antilles province,Dry forest|Moist forest,GF05000417V,Lesser Antilles province,72,0,0,1,0,0,0,4,0,0,1,0,0,8,0,3,2,14,0,0,1,15,0,0,0,1,0,5,soil,127,12,3.149606299,3.149606299,,,12,4.636548,,,,,,,,,,,,,,,,,,,,
GF05000418V,"Guadeloupe,Chute du Carbet",Neotropical,Antillean,Lesser Antilles province,Dry forest|Moist forest,GF05000418V,Lesser Antilles province,7,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,9,0,0,0,0,0,0,soil,25,6,0,0,,,6,4.878468,,,,,,,,,,,,,,,,,,,,
GF05000426V,"Brazil,Pacatuba",Neotropical,Chacoan,Caatinga province,Dry forest|Moist forest,GF05000426V,Caatinga province,33,0,0,3,0,0,1,0,0,0,1,0,0,17,0,0,0,10,0,0,0,5,0,0,0,23,0,14,soil,107,9,0,0,,,9,6.072944,,,,,,,,,,,,,,,,,,,,
GF05000427V,"Brazil,Capistrano",Neotropical,Chacoan,Caatinga province,Dry forest,GF05000427V,Caatinga province,83,0,0,1,4,0,1,0,0,0,1,0,1,18,0,3,0,16,0,0,0,4,1,0,0,16,0,11,soil,160,13,0,0,,,13,5.198898,,,,,,,,,,,,,,,,,,,,
GF05000428V,"Brazil,Capistrano",Neotropical,Chacoan,Caatinga province,Dry forest,GF05000428V,Caatinga province,56,0,0,1,0,0,0,0,0,0,1,0,0,13,0,2,0,12,0,0,0,10,1,0,0,6,0,7,soil,109,10,0,0,,,10,4.934434,,,,,,,,,,,,,,,,,,,,
GF05000429V,"Brazil,Quixada",Neotropical,Chacoan,Caatinga province,Very dry forest|Dry forest,GF05000429V,Caatinga province,42,0,0,3,0,0,0,0,0,0,1,0,0,20,0,4,0,16,0,0,0,19,0,0,0,20,0,16,soil,141,9,0,0,,,9,6.664852,,,,,,,,,,,,,,,,,,,,
GF05000430V,"Brazil,Solonopolis",Neotropical,Chacoan,Caatinga province,Very dry forest|Dry forest,GF05000430V,Caatinga province,92,0,0,1,3,0,2,0,0,2,0,0,0,15,0,3,0,24,0,0,1,24,2,0,0,8,0,7,soil,184,13,0,0,,,13,5.372817,,,,,,,,,,,,,,,,,,,,
GF05000431V,"Brazil,Milagres",Neotropical,Chacoan,Caatinga province,Very dry forest|Dry forest,GF05000431V,Caatinga province,35,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,11,0,0,0,10,2,0,0,11,0,9,soil,85,10,0,0,,,10,5.888294,,,,,,,,,,,,,,,,,,,,
GF05000432V,"Brazil,Salgueiro",Neotropical,Chacoan,Caatinga province,Very dry forest,GF05000432V,Caatinga province,31,0,0,1,1,0,0,0,0,0,0,0,0,8,0,1,0,9,0,0,0,20,1,0,0,7,0,5,soil,84,10,0,0,,,10,5.805608,,,,,,,,,,,,,,,,,,,,
GF05000433V,"Brazil,Floresta",Neotropical,Chacoan,Caatinga province,Thorn woodland,GF05000433V,Caatinga province,63,0,0,1,0,0,3,0,0,0,2,1,0,9,0,0,0,21,0,0,0,26,1,0,0,9,0,9,soil,145,11,0,0,,,11,5.529199,,,,,,,,,,,,,,,,,,,,
GF05000434V,"Brazil,Petrolandia",Neotropical,Chacoan,Caatinga province,Thorn woodland,GF05000434V,Caatinga province,98,0,0,0,1,0,4,0,0,0,0,0,0,11,0,2,0,11,0,0,0,25,1,0,0,9,0,12,soil,174,10,0,0,,,10,4.420242,,,,,,,,,,,,,,,,,,,,
GF05000435V,"Brazil,Minuim",Neotropical,Chacoan,Caatinga province,Very dry forest,GF05000435V,Caatinga province,102,0,0,3,0,0,1,0,1,1,0,0,1,22,0,4,0,27,0,0,0,26,1,0,0,17,0,16,soil,222,13,0,0,,,13,5.653858,,,,,,,,,,,,,,,,,,,,
GF05000436V,"Brazil,Sao Pedro",Neotropical,Chacoan,Caatinga province,Very dry forest|Dry forest,GF05000436V,Caatinga province,34,0,0,0,0,0,1,0,0,0,0,0,1,5,0,2,0,12,0,0,0,4,1,0,0,13,0,7,soil,80,10,0,0,,,10,5.676204,,,,,,,,,,,,,,,,,,,,
GF05000437V,"Brazil,Areia Branca",Neotropical,Chacoan,Caatinga province,Dry forest|Moist forest,GF05000437V,Caatinga province,114,0,0,6,0,0,0,0,0,0,1,0,1,17,0,3,0,11,0,0,0,26,0,0,0,21,0,14,soil,214,10,0,0,,,10,4.767103,,,,,,,,,,,,,,,,,,,,
GF05000438V,"Brazil,Sao Cristovao",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000438V,Atlantic province,32,0,0,2,0,0,0,2,0,0,0,0,0,9,0,3,0,3,0,0,0,22,0,0,0,3,0,2,soil,78,9,2.564102564,2.564102564,,,9,5.100957,,,,,,,,,,,,,,,,,,,,
GF05000439V,"Brazil,Aldeia",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000439V,Atlantic province,74,0,0,2,0,0,0,1,0,0,0,0,0,6,0,1,0,2,0,0,0,27,0,0,0,9,0,3,soil,125,9,0.8,0.8,,,9,3.581044,,,,,,,,,,,,,,,,,,,,
GF05000440V,"Brazil,Flecheira",Neotropical,Parana,Atlantic province,Dry forest,GF05000440V,Atlantic province,48,0,0,2,0,0,2,1,0,0,0,0,0,9,0,3,0,8,0,0,0,14,1,0,0,6,0,12,soil,106,11,0.943396226,0.943396226,,,11,5.920448,,,,,,,,,,,,,,,,,,,,
GF05000441V,"Brazil,Lagoa Grande",Neotropical,Parana,Atlantic province,Dry forest,GF05000441V,Atlantic province,79,0,0,2,0,0,1,2,0,0,0,0,0,12,0,1,0,4,0,0,0,19,0,0,0,8,0,6,soil,134,10,1.492537313,1.492537313,,,10,4.117933,,,,,,,,,,,,,,,,,,,,
GF05000442V,"Brazil,Lagoa Grande",Neotropical,Parana,Atlantic province,Dry forest,GF05000442V,Atlantic province,54,0,0,1,0,0,0,9,0,0,0,0,1,5,0,1,0,5,0,0,0,18,1,0,0,8,0,5,soil,108,11,8.333333333,8.333333333,,,11,5.182268,,,,,,,,,,,,,,,,,,,,
GF05000443V,"Brazil,Aguilhada",Neotropical,Parana,Atlantic province,Dry forest,GF05000443V,Atlantic province,45,0,0,0,0,0,0,8,0,0,0,0,0,5,0,2,0,4,0,0,0,21,2,0,0,3,0,1,soil,91,9,8.791208791,8.791208791,,,9,4.604348,,,,,,,,,,,,,,,,,,,,
GF05000444V,"Brazil,Sapucaia",Neotropical,Parana,Atlantic province,Dry forest,GF05000444V,Atlantic province,61,0,0,3,0,0,0,4,0,1,0,0,0,7,0,1,0,1,0,0,0,14,0,0,0,3,0,2,soil,97,10,4.12371134,4.12371134,,,10,3.77646,,,,,,,,,,,,,,,,,,,,
GF05000445V,"Brazil,Pirao Capao",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000445V,Atlantic province,47,0,0,0,0,0,0,6,0,0,1,0,0,3,0,3,0,6,0,0,0,14,0,0,0,4,0,6,soil,90,9,6.666666667,6.666666667,,,9,4.881493,,,,,,,,,,,,,,,,,,,,
GF05000446V,"Brazil,Convento",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000446V,Atlantic province,50,0,0,1,0,0,0,4,0,0,0,0,0,7,0,3,0,1,0,0,0,10,0,0,0,4,0,6,soil,86,9,4.651162791,4.651162791,,,9,4.312411,,,,,,,,,,,,,,,,,,,,
GF05000447V,"Brazil,Praia Azul",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000447V,Atlantic province,21,0,0,0,0,0,0,11,0,1,0,0,1,3,0,3,0,1,0,0,0,18,1,0,0,2,0,1,soil,63,11,17.46031746,17.46031746,,,11,5.795947,,,,,,,,,,,,,,,,,,,,
GF05000448V,"Brazil,Altamira",Neotropical,Chacoan,Caatinga province,Dry forest|Moist forest,GF05000448V,Caatinga province,62,0,0,1,0,0,0,1,0,0,0,0,0,10,0,2,0,6,0,0,0,19,0,0,0,3,0,5,soil,109,9,0.917431193,0.917431193,,,9,4.071024,,,,,,,,,,,,,,,,,,,,
GF05000449V,"Brazil,Conceicao do Almeida",Neotropical,Parana,Parana Forest province,Dry forest,GF05000449V,Parana Forest province,84,0,0,1,0,0,2,1,0,2,3,0,0,16,0,0,0,8,0,0,2,9,2,0,0,2,0,17,soil,149,13,0.67114094,0.67114094,,,13,4.816513,,,,,,,,,,,,,,,,,,,,
GF05000450V,"Brazil,Minum",Neotropical,Parana,Atlantic province,Moist forest,GF05000450V,Atlantic province,21,0,0,2,0,0,0,0,0,0,1,0,0,5,0,2,0,4,0,0,0,2,0,0,0,16,0,2,soil,55,9,0,0,,,9,5.421392,,,,,,,,,,,,,,,,,,,,
GF05000451V,"Brazil,Marau",Neotropical,Parana,Atlantic province,Moist forest,GF05000451V,Atlantic province,18,0,0,1,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,0,0,2,0,0,0,13,0,0,soil,43,7,0,0,,,7,4.507504,,,,,,,,,,,,,,,,,,,,
GF05000452V,"Brazil,Serra Grande",Neotropical,Parana,Atlantic province,Moist forest,GF05000452V,Atlantic province,93,0,0,3,1,0,0,1,0,0,1,0,0,11,0,2,0,9,0,0,0,19,0,0,0,3,0,11,soil,154,11,0.649350649,0.649350649,,,11,4.111088,,,,,,,,,,,,,,,,,,,,
GF05000453V,"Brazil,Lombardia",Neotropical,Parana,Atlantic province,Dry forest,GF05000453V,Atlantic province,7,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,21,0,1,soil,40,7,0,0,,,7,4.212493,,,,,,,,,,,,,,,,,,,,
GF05000454V,"Brazil,Itamaraju",Neotropical,Parana,Atlantic province,Dry forest,GF05000454V,Atlantic province,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,25,0,2,soil,44,6,0,0,,,6,3.718265,,,,,,,,,,,,,,,,,,,,
GF05000455V,"Brazil,Mucuri",Neotropical,Parana,Atlantic province,Dry forest,GF05000455V,Atlantic province,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,20,0,0,soil,31,6,0,0,,,6,3.226324,,,,,,,,,,,,,,,,,,,,
GF05000456V,"Brazil,Barra Seca",Neotropical,Parana,Atlantic province,Dry forest,GF05000456V,Atlantic province,48,0,0,2,0,0,1,0,0,0,0,0,0,13,0,3,0,8,0,0,0,14,0,0,0,2,0,6,soil,97,9,0,0,,,9,4.901407,,,,,,,,,,,,,,,,,,,,
GF05000457V,"Brazil,Regencia",Neotropical,Parana,Atlantic province,Dry forest,GF05000457V,Atlantic province,59,0,0,3,2,0,0,6,0,1,1,0,0,12,0,1,0,3,0,0,0,16,0,0,0,6,0,7,soil,117,12,5.128205128,5.128205128,,,12,5.493581,,,,,,,,,,,,,,,,,,,,
GF05000458V,"Brazil,Iriritiba",Neotropical,Parana,Atlantic province,Dry forest,GF05000458V,Atlantic province,32,0,0,1,0,0,0,2,0,1,0,0,0,7,0,2,0,2,0,0,0,10,1,0,0,5,0,3,soil,66,11,3.03030303,3.03030303,,,11,5.579837,,,,,,,,,,,,,,,,,,,,
GF05000459V,"Brazil,Santa Cruz",Neotropical,Parana,Parana Forest province,Dry forest,GF05000459V,Parana Forest province,35,0,0,3,0,0,0,0,0,0,1,0,0,9,0,2,0,4,0,0,0,16,0,0,0,19,0,6,soil,95,9,0,0,,,9,5.807696,,,,,,,,,,,,,,,,,,,,
GF05000460V,"Brazil,Itaoca",Neotropical,Parana,Atlantic province,Dry forest,GF05000460V,Atlantic province,16,0,0,2,0,0,0,0,0,0,0,0,0,10,0,2,0,4,0,0,0,8,0,0,0,6,0,5,soil,53,8,0,0,,,8,6.51002,,,,,,,,,,,,,,,,,,,,
GF05000461V,"Brazil,Quissama",Neotropical,Parana,Atlantic province,Dry forest,GF05000461V,Atlantic province,65,0,0,2,2,0,0,0,0,5,0,0,0,16,0,2,1,1,0,0,0,22,0,0,0,4,0,10,soil,130,11,0,0,,,11,4.964585,,,,,,,,,,,,,,,,,,,,
GF05000462V,"Brazil,Ilha Luciano",Neotropical,Parana,Atlantic province,Dry forest,GF05000462V,Atlantic province,93,0,0,4,0,0,0,0,0,0,1,0,2,11,0,2,0,4,0,0,0,23,4,0,0,8,0,4,soil,156,11,0,0,,,11,4.262124,,,,,,,,,,,,,,,,,,,,
GF05000463V,"Brazil,Quissama",Neotropical,Parana,Atlantic province,Dry forest,GF05000463V,Atlantic province,45,0,0,2,0,0,3,5,0,0,0,1,0,2,0,1,0,2,0,0,0,9,0,0,0,6,0,4,soil,80,11,6.25,6.25,,,11,4.933855,,,,,,,,,,,,,,,,,,,,
GF05000464V,"Brazil,Vaginha",Neotropical,Parana,Atlantic province,Dry forest,GF05000464V,Atlantic province,53,0,0,1,1,0,2,0,0,0,1,0,0,11,0,2,0,10,0,0,0,15,0,0,0,0,0,9,soil,105,10,0,0,,,10,4.844301,,,,,,,,,,,,,,,,,,,,
GF05000465V,"Brazil,Jacatuba",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000465V,Atlantic province,24,0,0,3,0,0,0,1,0,0,0,0,0,8,0,3,0,5,0,0,0,4,0,0,0,2,0,1,soil,51,9,1.960784314,1.960784314,,,9,5.403983,,,,,,,,,,,,,,,,,,,,
GF05000466V,"Brazil,Prateleias",Neotropical,Parana,Parana Forest province,Moist forest|Wet forest,GF05000466V,Parana Forest province,43,0,0,2,0,0,2,0,0,0,1,1,0,14,0,3,0,8,0,0,0,22,0,0,0,12,0,6,soil,114,11,0,0,,,11,6.308252,,,,,,,,,,,,,,,,,,,,
GF05000467V,"Brazil,Brejo da Lapa",Neotropical,Parana,Parana Forest province,Moist forest|Wet forest,GF05000467V,Parana Forest province,23,0,0,7,0,0,0,0,0,0,1,0,0,5,0,5,0,4,0,0,0,21,0,0,0,1,0,1,soil,68,9,0,0,,,9,5.475095,,,,,,,,,,,,,,,,,,,,
GF05000468V,"Brazil,Barraca da Leda",Neotropical,Parana,Parana Forest province,Moist forest|Wet forest,GF05000468V,Parana Forest province,30,0,0,5,0,0,0,8,1,0,0,0,0,6,0,4,0,9,0,0,0,13,0,0,0,12,0,3,soil,91,10,8.791208791,8.791208791,,,10,7.327583,,,,,,,,,,,,,,,,,,,,
GF05000469V,"Brazil,Santa Cruz",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000469V,Atlantic province,87,0,0,4,0,0,0,0,0,0,0,0,0,9,0,10,0,4,0,0,1,31,0,0,0,2,0,6,soil,154,9,0,0,,,9,4.030916,,,,,,,,,,,,,,,,,,,,
GF05000470V,"Brazil,Bairro Laranjeirinha",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000470V,Atlantic province,94,0,1,3,0,0,0,0,0,0,2,0,0,13,0,6,0,9,0,0,1,27,0,0,0,2,0,18,soil,176,11,0,0,,,11,4.689646,,,,,,,,,,,,,,,,,,,,
GF05000471V,"Brazil,Serra de Graciosa",Neotropical,Parana,Araucaria Forest province,Dry forest|Moist forest,GF05000471V,Araucaria Forest province,15,0,0,9,0,0,0,0,0,0,1,0,0,0,0,6,0,13,0,0,0,11,0,0,0,34,0,5,soil,94,8,0,0,,,8,5.989372,,,,,,,,,,,,,,,,,,,,
GF05000472V,"Brazil,Porto Fino",Neotropical,Parana,Atlantic province,,GF05000472V,Atlantic province,74,0,0,3,0,0,0,9,0,6,0,0,0,12,0,4,0,4,0,0,1,25,0,0,0,5,0,9,soil,152,11,5.921052632,5.921052632,,,11,5.608987,,,,,,,,,,,,,,,,,,,,
GF05000473V,"Brazil,Serra Receto",Neotropical,Chacoan,Cerrado province,Dry forest|Moist forest,GF05000473V,Cerrado province,17,0,0,2,0,0,0,0,0,1,0,0,0,6,0,2,0,2,0,0,0,11,0,0,0,0,0,6,soil,47,8,0,0,,,8,5.574493,,,,,,,,,,,,,,,,,,,,
GF05000474V,"Brazil,Angai",Neotropical,Parana,Araucaria Forest province,Dry forest|Moist forest,GF05000474V,Araucaria Forest province,46,0,0,3,0,0,0,1,0,1,0,0,0,4,0,3,0,4,0,0,0,13,0,0,0,2,0,12,soil,89,10,1.123595506,1.123595506,,,10,4.883382,,,,,,,,,,,,,,,,,,,,
GF05000475V,"Brazil,Salto",Neotropical,Parana,Araucaria Forest province,Dry forest|Moist forest,GF05000475V,Araucaria Forest province,25,0,0,1,0,0,0,4,0,0,0,0,0,11,0,5,0,2,0,0,0,8,0,0,0,1,0,9,soil,66,9,6.060606061,6.060606061,,,9,6.002103,,,,,,,,,,,,,,,,,,,,
GF05000476V,"Brazil,Ceu Azul",Neotropical,Parana,Araucaria Forest province,Dry forest|Moist forest,GF05000476V,Araucaria Forest province,21,0,0,0,0,0,0,2,0,0,0,0,0,6,0,2,0,4,0,0,0,8,0,0,0,1,0,2,soil,46,8,4.347826087,4.347826087,,,8,5.116359,,,,,,,,,,,,,,,,,,,,
GF05000477V,"Brazil,Matelandia",Neotropical,Parana,Parana Forest province,Dry forest|Moist forest,GF05000477V,Parana Forest province,79,0,0,4,11,0,9,1,0,1,3,0,0,14,0,2,0,5,0,0,0,25,0,0,1,4,0,18,soil,177,14,0.564971751,0.564971751,,,14,6.509783,,,,,,,,,,,,,,,,,,,,
GF05000478V,"Brazil,Cataratas do Iguacu",Neotropical,Parana,Parana Forest province,Dry forest|Moist forest,GF05000478V,Parana Forest province,21,0,0,3,0,1,0,5,0,0,0,0,0,13,0,1,0,5,0,0,0,6,0,0,0,0,0,1,soil,56,9,8.928571429,8.928571429,,,9,5.754563,,,,,,,,,,,,,,,,,,,,
GF05000495V,"Mexico,Bella Flor",Neotropical,Mesoamerican,Yucatan Peninsula Province,Very dry forest|Dry forest,GF05000495V,Yucatan Peninsula Province,58,0,0,1,0,0,1,1,0,1,0,0,0,2,0,1,0,3,0,0,0,12,0,0,0,1,0,2,soil,83,11,1.204819277,1.204819277,,,11,3.15518,,,,,,,,,,,,,,,,,,,,
GF05000496V,"Mexico,Campeche",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05000496V,Yucatan Peninsula Province,58,0,0,2,0,0,0,9,0,0,0,0,0,7,0,2,0,4,0,0,0,11,0,0,0,4,0,4,soil,101,9,8.910891089,8.910891089,,,9,4.479033,,,,,,,,,,,,,,,,,,,,
GF05000497V,"Mexico,Noham",Neotropical,Mesoamerican,Veracruzan province,,GF05000497V,Veracruzan province,46,0,0,1,1,0,0,2,0,0,0,0,0,12,0,0,0,7,0,0,0,8,0,0,0,3,0,4,soil,84,9,2.380952381,2.380952381,,,9,4.469329,,,,,,,,,,,,,,,,,,,,
GF05000498V,"Mexico,Chichen Itza",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05000498V,Yucatan Peninsula Province,38,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,4,0,0,0,3,0,0,0,1,0,3,soil,56,8,3.571428571,3.571428571,,,8,3.375299,,,,,,,,,,,,,,,,,,,,
GF05000499V,"Mexico,Kax Ek",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05000499V,Yucatan Peninsula Province,34,0,0,0,0,0,1,22,0,0,0,0,0,9,0,1,0,1,0,0,0,2,0,0,0,3,0,1,soil,74,9,29.72972973,29.72972973,,,9,4.197062,,,,,,,,,,,,,,,,,,,,
GF05000500V,"Mexico,Cozumel",Neotropical,Mesoamerican,Yucatan Peninsula Province,,GF05000500V,Yucatan Peninsula Province,20,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,soil,41,7,34.14634146,34.14634146,,,7,3.609155,,,,,,,,,,,,,,,,,,,,
GF05000501V,"Guatemala,Santa Rosita",Neotropical,NA,Chiapas Highlands province,Dry forest|Moist forest,GF05000501V,Chiapas Highlands province,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,soil,4,2,0,0,,,2,1.754765,,,,,,,,,,,,,,,,,,,,
GF05000502V,"Guatemala,Papaturro",Neotropical,Mesoamerican,Pacific Lowlands province,Dry forest|Moist forest,GF05000502V,Pacific Lowlands province,80,0,0,0,3,0,4,6,0,0,0,0,1,5,0,1,0,11,0,0,2,5,0,0,0,4,0,3,soil,125,12,4.8,4.8,,,12,4.243956,,,,,,,,,,,,,,,,,,,,
GF05000503V,"Guatemala,Taxisco",Neotropical,Mesoamerican,Pacific Lowlands province,Dry forest|Moist forest,GF05000503V,Pacific Lowlands province,7,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,12,0,1,soil,26,6,0,0,,,6,4.084649,,,,,,,,,,,,,,,,,,,,
GF05000504V,"Guatemala,El Jobo",Neotropical,Mesoamerican,Pacific Lowlands province,Dry forest|Moist forest,GF05000504V,Pacific Lowlands province,36,0,0,1,0,0,3,0,0,1,0,0,0,6,0,1,0,6,0,0,0,7,0,0,0,8,0,4,soil,73,10,0,0,,,10,5.436421,,,,,,,,,,,,,,,,,,,,
GF05000505V,"Guatemala,Acatenango",Neotropical,NA,Chiapas Highlands province,Moist forest|Wet forest,GF05000505V,Chiapas Highlands province,40,0,0,4,0,0,0,2,0,2,0,1,1,21,0,2,1,21,0,0,0,15,0,0,0,6,0,8,soil,124,13,1.612903226,1.612903226,,,13,7.187982,,,,,,,,,,,,,,,,,,,,
GF05000506V,"Guatemala,Tecpan",Neotropical,NA,Chiapas Highlands province,Moist forest|Wet forest,GF05000506V,Chiapas Highlands province,31,0,0,2,0,0,0,24,0,0,0,0,0,5,0,3,0,3,0,0,0,24,0,0,0,10,0,6,soil,108,9,22.22222222,22.22222222,,,9,6.189509,,,,,,,,,,,,,,,,,,,,
GF05000531S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000531S,N/A,69,0,0,2,0,0,1,0,1,1,3,4,0,19,0,2,0,12,0,0,0,7,0,0,0,5,0,10,soil,136,13,0,0,,,13,5.583563,,,,,,,,,,,,,,,,,,,,
GF05000532S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000532S,N/A,65,1,0,5,3,0,2,0,0,1,4,4,0,16,0,2,0,14,1,0,0,3,0,0,0,6,0,22,soil,149,15,0,0,,,15,6.803097,,,,,,,,,,,,,,,,,,,,
GF05000533S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000533S,N/A,24,0,0,1,0,0,2,0,0,0,1,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,7,soil,42,8,0,0,,,8,4.136405,,,,,,,,,,,,,,,,,,,,
GF05000534S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000534S,N/A,63,0,0,2,0,1,7,0,0,0,2,2,0,18,0,3,0,8,0,0,0,7,0,0,0,2,0,14,soil,129,12,0,0,,,12,5.686116,,,,,,,,,,,,,,,,,,,,
GF05000535S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000535S,N/A,38,0,0,0,0,0,6,0,0,0,1,0,0,9,0,0,0,5,1,0,0,5,0,0,0,1,0,9,soil,75,9,0,0,,,9,4.89972,,,,,,,,,,,,,,,,,,,,
GF05000536S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000536S,N/A,57,0,0,1,0,0,7,0,0,1,3,1,0,9,0,2,0,11,1,0,0,5,0,0,0,5,0,16,soil,119,13,0,0,,,13,6.00662,,,,,,,,,,,,,,,,,,,,
GF05000537S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000537S,N/A,25,0,0,0,0,0,4,0,0,1,2,1,0,4,0,1,0,3,0,0,0,1,0,0,0,1,0,8,soil,51,11,0,0,,,11,5.576124,,,,,,,,,,,,,,,,,,,,
GF05000538S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000538S,N/A,43,0,0,3,0,0,2,0,0,0,2,2,0,11,0,0,0,15,1,0,0,4,0,0,0,0,0,7,soil,90,10,0,0,,,10,5.272909,,,,,,,,,,,,,,,,,,,,
GF05000539S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000539S,N/A,63,0,0,2,0,0,3,0,0,1,2,1,0,15,0,4,0,17,0,0,0,3,0,0,0,6,0,13,soil,130,12,0,0,,,12,5.600543,,,,,,,,,,,,,,,,,,,,
GF05000540S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000540S,N/A,41,0,0,1,0,0,2,0,0,0,2,2,0,9,0,5,0,7,0,0,0,3,0,0,0,1,0,14,soil,87,11,0,0,,,11,5.635628,,,,,,,,,,,,,,,,,,,,
GF05000541S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000541S,N/A,43,0,0,2,3,0,3,0,0,0,1,1,0,9,0,3,0,4,0,0,0,13,2,0,0,4,0,16,soil,104,13,0,0,,,13,6.845519,,,,,,,,,,,,,,,,,,,,
GF05000542S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000542S,N/A,29,0,0,1,0,0,3,0,0,0,2,3,0,4,0,1,0,6,1,0,0,5,0,0,0,0,0,6,soil,61,11,0,0,,,11,6.073524,,,,,,,,,,,,,,,,,,,,
GF05000543S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000543S,N/A,50,0,0,1,0,0,5,0,0,1,1,3,0,12,0,3,0,14,0,0,0,5,0,0,0,3,0,11,soil,109,12,0,0,,,12,6.073635,,,,,,,,,,,,,,,,,,,,
GF05000544S,"Louisiana, Barataria Preserve",N/A,N/A,N/A,Dry forest|Moist forest,GF05000544S,N/A,63,0,0,0,0,0,4,0,0,0,1,5,0,11,0,1,0,12,1,0,0,5,0,0,0,1,0,10,soil,114,11,0,0,,,11,4.767512,,,,,,,,,,,,,,,,,,,,
